id,postcode,locality,longitude,latitude
3994,2632,ROSEMEATH,149.220453,-37.020122
3995,2633,CORROWONG,148.701564,-36.865206
3996,2633,DELEGATE,148.701564,-36.865206
3997,2633,TOMBONG,148.701564,-36.865206
3998,2640,ALBURY,147.026549,-36.016196
3999,2640,BUNGOWANNAH,147.026549,-36.016196
4000,2640,EAST ALBURY,147.026549,-36.016196
4001,2640,ETTAMOGAH,147.026549,-36.016196
4002,2640,GLENROY,147.026549,-36.016196
4003,2640,LAVINGTON DC,147.026549,-36.016196
4004,2640,MOORWATHA,147.026549,-36.016196
4005,2640,NORTH ALBURY,147.026549,-36.016196
4006,2640,OURNIE,147.026549,-36.016196
4007,2640,SOUTH ALBURY,147.026549,-36.016196
4008,2640,SPLITTERS CREEK,147.026549,-36.016196
4009,2640,TABLE TOP,147.026549,-36.016196
4010,2640,TALMALMO,147.026549,-36.016196
4011,2640,THURGOONA,147.026549,-36.016196
4012,2640,WEST ALBURY,147.026549,-36.016196
4013,2640,WIRLINGA,147.026549,-36.016196
4014,2640,WYMAH,147.026549,-36.016196
4015,2641,HAMILTON VALLEY,146.930436,-36.038655
4016,2641,LAVINGTON,146.930436,-36.038655
4017,2641,SPRINGDALE HEIGHTS,146.930436,-36.038655
20587,2642,BIDGEEMIA,146.4617054,-35.39437569
4018,2642,BROCKLESBY,148.094043,-36.044097
4019,2642,BURRUMBUTTOCK,148.094043,-36.044097
4020,2642,GEEHI,148.094043,-36.044097
4021,2642,GEROGERY,148.094043,-36.044097
20588,2642,GLENELLEN,146.9037334,-35.884679
4022,2642,GREG GREG,148.094043,-36.044097
4023,2642,INDI,148.094043,-36.044097
4024,2642,JAGUMBA,148.094043,-36.044097
4025,2642,JAGUNGAL WILDERNESS,148.094043,-36.044097
4026,2642,JINDERA,148.094043,-36.044097
4027,2642,JINGELLIC,148.094043,-36.044097
4028,2642,KHANCOBAN,148.094043,-36.044097
4029,2642,MURRAY GORGE,148.094043,-36.044097
4030,2642,RAND,148.094043,-36.044097
4031,2642,TOOMA,148.094043,-36.044097
4032,2642,WALBUNDRIE,148.094043,-36.044097
20589,2642,WELAREGANG,147.9646879,-36.01137124
20590,2642,WRATHALL,146.8907143,-35.36399542
4033,2642,YERONG CREEK,148.094043,-36.044097
4034,2643,HOWLONG,146.617535,-35.936556
4035,2644,BOWNA,147.391271,-35.773247
4036,2644,COPPABELLA,147.391271,-35.773247
4037,2644,HOLBROOK,147.391271,-35.773247
4038,2644,LANKEYS CREEK,147.391271,-35.773247
3755,2644,LITTLE BILLABONG,147.391271,-35.773247
3756,2644,MOUNTAIN CREEK,147.391271,-35.773247
3757,2644,MULLENGANDRA,147.391271,-35.773247
3758,2644,WANTAGONG,147.391271,-35.773247
3759,2644,WOOMARGAMA,147.391271,-35.773247
20591,2644,YARARA,147.6488785,-35.72015098
3760,2645,COONONG,146.332431,-35.333843
20592,2645,CULLIVEL,146.4661362,-35.25188138
3761,2645,URANA,146.332431,-35.333843
3762,2645,YULUMA,146.332431,-35.333843
3763,2646,BALLDALE,146.324523,-35.757569
3764,2646,BULL PLAIN,146.324523,-35.757569
3765,2646,BURAJA,146.324523,-35.757569
3766,2646,COADS TANK,146.324523,-35.757569
3767,2646,COLLENDINA,146.324523,-35.757569
3768,2646,COREEN,146.324523,-35.757569
3769,2646,COROWA,146.324523,-35.757569
3770,2646,DAYSDALE,146.324523,-35.757569
3771,2646,GOOMBARGANA,146.324523,-35.757569
20593,2646,HOPEFIELD,146.4627814,-35.91677256
3772,2646,LOWESDALE,146.324523,-35.757569
3773,2646,MERTON VALE,146.324523,-35.757569
20594,2646,NYORA,145.9759818,-35.53527298
3774,2646,OAKLANDS,146.324523,-35.757569
3775,2646,REDLANDS,146.324523,-35.757569
3776,2646,RENNIE,146.324523,-35.757569
3777,2646,RINGWOOD,146.324523,-35.757569
20595,2646,SANGER,146.1393372,-35.66888015
3778,2646,SAVERNAKE,146.324523,-35.757569
3779,2647,MULWALA,145.976131,-35.905463
20596,2648,ANABRANCH NORTH,141.8018461,-33.29624634
20597,2648,ANABRANCH SOUTH,141.6901075,-33.71600464
3780,2648,BOEILL CREEK,141.90794,-33.466819
3781,2648,CAL LAL,141.90794,-33.466819
3782,2648,CURLWAA,141.90794,-33.466819
20598,2648,ELLERSLIE,142.0280067,-33.82419252
20599,2648,MOORARA,142.6530287,-33.02877594
3783,2648,MOURQUONG,141.90794,-33.466819
3784,2648,PALINYEWAH,141.90794,-33.466819
20600,2648,PAN BAN,143.2073097,-33.05631458
20601,2648,PARA,142.0926084,-33.65296503
20602,2648,PINE CAMP,141.2234086,-33.67053259
3785,2648,POMONA,141.90794,-33.466819
3786,2648,POONCARIE,141.90794,-33.466819
20603,2648,RUFUS,141.3399533,-33.99434131
3787,2648,RUFUS RIVER,141.90794,-33.466819
20604,2648,SCOTIA,141.3075309,-33.27956077
3788,2648,WENTWORTH,141.90794,-33.466819
3789,2649,LAUREL HILL,148.091211,-35.608279
3790,2649,NURENMERENMONG,148.091211,-35.608279
3791,2650,ALFREDTOWN,147.376202,-35.07459
3792,2650,ASHMONT,147.376202,-35.07459
3793,2650,BELFRAYDEN,147.376202,-35.07459
3794,2650,BERRY JERRY,147.376202,-35.07459
3795,2650,BIG SPRINGS,147.376202,-35.07459
3796,2650,BOMEN,147.376202,-35.07459
3797,2650,BOOK BOOK,147.376202,-35.07459
3798,2650,BOOROOMA,147.376202,-35.07459
3799,2650,BORAMBOLA,147.376202,-35.07459
3800,2650,BOURKELANDS,147.376202,-35.07459
3801,2650,BRUCEDALE,147.376202,-35.07459
3802,2650,BULGARY,147.376202,-35.07459
3803,2650,BURRANDANA,147.376202,-35.07459
3804,2650,CARABOST,147.376202,-35.07459
3805,2650,CARTWRIGHTS HILL,147.376202,-35.07459
3806,2650,COLLINGULLIE,147.376202,-35.07459
3807,2650,COOKARDINIA,147.376202,-35.07459
3808,2650,COURSING PARK,147.376202,-35.07459
3809,2650,CURRAWANANNA,147.376202,-35.07459
3810,2650,CURRAWARNA,147.376202,-35.07459
20605,2650,DHULURA,147.2980075,-35.01626243
3811,2650,DOWNSIDE,147.376202,-35.07459
3812,2650,EAST WAGGA WAGGA,147.376202,-35.07459
3813,2650,ESTELLA,147.376202,-35.07459
3814,2650,EUBERTA,147.376202,-35.07459
20606,2650,EUNANOREENYA,147.4701477,-35.08301353
3815,2650,EUNONOREENYA,147.376202,-35.07459
20607,2650,GALORE,146.8276727,-34.98594374
3816,2650,GELSTON PARK,147.376202,-35.07459
3817,2650,GLENFIELD PARK,147.376202,-35.07459
3818,2650,GOBBAGOMBALIN,147.376202,-35.07459
3819,2650,GREGADOO,147.376202,-35.07459
3820,2650,HAREFIELD,147.376202,-35.07459
3821,2650,HILLGROVE,147.376202,-35.07459
3822,2650,KOORINGAL,147.376202,-35.07459
3823,2650,KYEAMBA,147.376202,-35.07459
3824,2650,LAKE ALBERT,147.376202,-35.07459
3825,2650,LLOYD,147.376202,-35.07459
3826,2650,MAXWELL,147.376202,-35.07459
3827,2650,MOORONG,147.376202,-35.07459
3828,2650,MOUNT AUSTIN,147.376202,-35.07459
20608,2650,NORTH WAGGA WAGGA,147.3881179,-35.09559883
3829,2650,OBERNE CREEK,147.376202,-35.07459
3830,2650,OURA,147.376202,-35.07459
3831,2650,PULLETOP,147.376202,-35.07459
3832,2650,ROWAN,147.376202,-35.07459
3833,2650,SAN ISIDORE,147.376202,-35.07459
3834,2650,SPRINGVALE,147.376202,-35.07459
3835,2650,TATTON,147.376202,-35.07459
3836,2650,THE GAP,147.376202,-35.07459
3837,2650,TOLLAND,147.376202,-35.07459
3838,2650,TURVEY PARK,147.376202,-35.07459
3839,2650,WAGGA WAGGA,147.376202,-35.07459
3840,2650,WAGGA WAGGA BC,147.376202,-35.07459
3841,2650,WAGGA WAGGA NORTH,147.376202,-35.07459
3842,2650,WAGGA WAGGA SOUTH,147.376202,-35.07459
3843,2650,WALLACETOWN,147.376202,-35.07459
3844,2650,WANTABADGERY,147.376202,-35.07459
3845,2650,WESTBY,147.376202,-35.07459
3846,2650,WESTDALE,147.376202,-35.07459
3847,2650,YARRAGUNDRY,147.376202,-35.07459
3848,2650,YATHELLA,147.376202,-35.07459
3849,2651,FOREST HILL,147.463477,-35.162259
3850,2651,WAGGA WAGGA RAAF,147.463477,-35.162259
3851,2652,BOORGA,147.64961,-35.405064
3852,2652,BOREE CREEK,147.64961,-35.405064
20609,2652,COWABBIE,146.9538087,-34.58479004
3853,2652,GALORE,147.64961,-35.405064
3854,2652,GOOLGOWI,147.64961,-35.405064
3855,2652,GRONG GRONG,147.64961,-35.405064
3856,2652,GUMLY GUMLY,147.64961,-35.405064
3857,2652,HUMULA,147.64961,-35.405064
3858,2652,LADYSMITH,147.64961,-35.405064
20610,2652,LANDERVALE,146.7093983,-34.53721764
3859,2652,MANGOPLAH,147.64961,-35.405064
3860,2652,MARRAR,147.64961,-35.405064
3861,2652,MATONG,147.64961,-35.405064
3862,2652,MERRIWAGGA,147.64961,-35.405064
3863,2652,MURRULEBALE,147.64961,-35.405064
3864,2652,OBERNE,147.64961,-35.405064
3865,2652,OLD JUNEE,147.64961,-35.405064
3866,2652,ROSEWOOD,147.64961,-35.405064
3867,2652,TABBITA,147.64961,-35.405064
3868,2652,TARCUTTA,147.64961,-35.405064
3869,2652,URANQUINTY,147.64961,-35.405064
3870,2653,BURRA,148.041339,-35.776209
3871,2653,COURABYRA,148.041339,-35.776209
3872,2653,GLENROY,148.041339,-35.776209
3873,2653,MANNUS,148.041339,-35.776209
3874,2653,MARAGLE,148.041339,-35.776209
3875,2653,MUNDEROO,148.041339,-35.776209
3876,2653,PADDYS RIVER,148.041339,-35.776209
3877,2653,TARADALE,148.041339,-35.776209
3878,2653,TUMBARUMBA,148.041339,-35.776209
20611,2653,WESTDALE,147.8837054,-35.56985611
3879,2653,WILLIGOBUNG,148.041339,-35.776209
3880,2655,BIRDLIP,147.047366,-35.225102
3881,2655,FRENCH PARK,147.047366,-35.225102
3882,2655,KUBURA,147.047366,-35.225102
3883,2655,THE ROCK,147.047366,-35.225102
3884,2655,TOOTOOL,147.047366,-35.225102
3885,2656,BROOKDALE,146.767674,-35.356021
20612,2656,BROOKONG,146.5848721,-35.30235248
20613,2656,FARGUNYAH,146.7447657,-35.12355673
3886,2656,LOCKHART,146.767674,-35.356021
3887,2656,MILBRULONG,146.767674,-35.356021
3888,2656,OSBORNE,146.767674,-35.356021
3889,2656,URANGELINE,146.767674,-35.356021
3890,2656,URANGELINE EAST,146.767674,-35.356021
3891,2658,GRUBBEN,146.977849,-35.535739
3892,2658,HENTY,146.977849,-35.535739
3893,2658,MUNYABLA,146.977849,-35.535739
3894,2658,PLEASANT HILLS,146.977849,-35.535739
3895,2658,RYAN,146.977849,-35.535739
3896,2659,ALMA PARK,146.767477,-35.610147
3611,2659,WALLA WALLA,146.767477,-35.610147
3612,2660,CARNSDALE,147.07831,-35.699906
3613,2660,CULCAIRN,147.07831,-35.699906
3614,2660,MORVEN,147.07831,-35.699906
3615,2661,KAPOOKA,147.277559,-35.157697
3616,2663,BUNDURE,147.716767,-34.933478
3617,2663,COOBA,147.716767,-34.933478
3618,2663,COWABBIE,147.716767,-34.933478
3619,2663,ERIN VALE,147.716767,-34.933478
3620,2663,EURONGILLY,147.716767,-34.933478
3621,2663,JUNEE,147.716767,-34.933478
3622,2663,LANDERVALE,147.716767,-34.933478
3623,2663,MARINNA,147.716767,-34.933478
3624,2663,WANTIOOL,147.716767,-34.933478
3625,2665,ARDLETHAN,146.841533,-34.313241
3626,2665,ARIAH PARK,146.841533,-34.313241
3627,2665,BARELLAN,146.841533,-34.313241
3628,2665,BECKOM,146.841533,-34.313241
3629,2665,BECTRIC,146.841533,-34.313241
3630,2665,BINYA,146.841533,-34.313241
3631,2665,KAMARAH,146.841533,-34.313241
3632,2665,MIRROOL,146.841533,-34.313241
3633,2665,MOOMBOOLDOOL,146.841533,-34.313241
3634,2665,MOUNT CRYSTAL,146.841533,-34.313241
20614,2665,QUANDARY,147.3238472,-34.37221928
3635,2665,TARA,146.841533,-34.313241
3636,2665,WALLEROOBIE,146.841533,-34.313241
3637,2666,COMBANING,147.583811,-34.487779
3638,2666,DIRNASEER,147.583811,-34.487779
3639,2666,GIDGINBUNG,147.583811,-34.487779
3640,2666,GROGAN,147.583811,-34.487779
3641,2666,JUNEE REEFS,147.583811,-34.487779
3642,2666,MIMOSA,147.583811,-34.487779
3643,2666,MORANGARELL,147.583811,-34.487779
3644,2666,NARRABURRA,147.583811,-34.487779
3645,2666,PUCAWAN,147.583811,-34.487779
3646,2666,QUANDARY,147.583811,-34.487779
3647,2666,REEFTON,147.583811,-34.487779
3648,2666,SEBASTOPOL,147.583811,-34.487779
3649,2666,SPRINGDALE,147.583811,-34.487779
3650,2666,TEMORA,147.583811,-34.487779
3651,2666,TRUNGLEY HALL,147.583811,-34.487779
3652,2668,BARMEDMAN,147.405434,-34.121499
3653,2669,BYGALORIE,146.667476,-33.814887
3654,2669,ERIGOLIA,146.667476,-33.814887
3655,2669,GIRRAL,146.667476,-33.814887
3656,2669,GUBBATA,146.667476,-33.814887
3657,2669,KIKOIRA,146.667476,-33.814887
3658,2669,MELBERGEN,146.667476,-33.814887
3659,2669,NARADHAN,146.667476,-33.814887
3660,2669,NORTH YALGOGRIN,146.667476,-33.814887
3661,2669,RANKINS SPRINGS,146.667476,-33.814887
3662,2669,TALLIMBA,146.667476,-33.814887
3663,2669,TULLIBIGEAL,146.667476,-33.814887
3664,2669,UNGARIE,146.667476,-33.814887
3665,2669,WEETHALLE,146.667476,-33.814887
3666,2669,WEJA,146.667476,-33.814887
3667,2669,YADDRA,146.667476,-33.814887
3668,2671,ALLEENA,147.308172,-33.839275
20615,2671,BACK CREEK,147.4605249,-33.8645322
3669,2671,BURCHER,147.308172,-33.839275
3670,2671,LAKE COWAL,147.308172,-33.839275
20616,2671,NORTH YALGOGRIN,146.8481059,-33.83024143
3671,2671,WEST WYALONG,147.308172,-33.839275
3672,2671,WYALONG,147.308172,-33.839275
3673,2672,BURGOONEY,146.40002,-33.24358
20617,2672,CURLEW WATERS,146.4337705,-33.26188202
3674,2672,LAKE CARGELLIGO,146.40002,-33.24358
3675,2672,MURRIN BRIDGE,146.40002,-33.24358
3676,2672,WARGAMBEGAL,146.40002,-33.24358
3677,2675,HILLSTON,145.479249,-33.459192
3678,2675,LAKE BREWSTER,145.479249,-33.459192
3679,2675,MONIA GAP,145.479249,-33.459192
3680,2675,ROTO,145.479249,-33.459192
3681,2675,WALLANTHERY,145.479249,-33.459192
3682,2675,WHITE TOP,145.479249,-33.459192
3683,2678,CHARLES STURT UNIVERSITY,147.351953,-35.059334
3684,2678,RIVERINA MSC,147.351953,-35.059334
3685,2680,BEELBANGERA,145.914625,-34.321422
3686,2680,BENEREMBAH,145.914625,-34.321422
3687,2680,BILBUL,145.914625,-34.321422
3688,2680,GRIFFITH,145.914625,-34.321422
3689,2680,GRIFFITH DC,145.914625,-34.321422
3690,2680,GRIFFITH EAST,145.914625,-34.321422
3691,2680,HANWOOD,145.914625,-34.321422
3692,2680,KOOBA,145.914625,-34.321422
3693,2680,LAKE WYANGAN,145.914625,-34.321422
3694,2680,NERICON,145.914625,-34.321422
3695,2680,THARBOGANG,145.914625,-34.321422
3696,2680,WARBURN,145.914625,-34.321422
3697,2680,WARRAWIDGEE,145.914625,-34.321422
3698,2680,WIDGELLI,145.914625,-34.321422
3699,2680,WILLBRIGGIE,145.914625,-34.321422
3700,2680,YOOGALI,145.914625,-34.321422
3701,2681,MYALL PARK,146.14674,-34.116715
3702,2681,YENDA,146.14674,-34.116715
3703,2700,BIRREGO,146.303599,-34.902108
20618,2700,BUNDURE,145.8939638,-35.14236662
3704,2700,COLINROOBIE,146.303599,-34.902108
3705,2700,COROBIMILLA,146.303599,-34.902108
3706,2700,CUDGEL,146.303599,-34.902108
20619,2700,EUROLEY,146.3021114,-34.71006283
3707,2700,FAITHFULL,146.303599,-34.902108
20620,2700,GILLENBAH,146.444884,-34.77821612
3708,2700,KYWONG,146.303599,-34.902108
3709,2700,MORUNDAH,146.303599,-34.902108
3710,2700,NARRANDERA,146.303599,-34.902108
3711,2700,PAYNTERS SIDING,146.303599,-34.902108
3712,2700,SANDIGO,146.303599,-34.902108
3713,2700,UROLY,146.303599,-34.902108
3714,2700,WIDGIEWA,146.303599,-34.902108
20621,2701,BERRY JERRY,147.2465178,-34.70683231
3715,2701,COOLAMON,147.193088,-34.804991
3716,2701,METHUL,147.193088,-34.804991
3717,2701,RANNOCK,147.193088,-34.804991
3718,2701,TOOYAL,147.193088,-34.804991
3719,2702,GANMAIN,147.014242,-34.86668
3720,2703,YANCO,146.370827,-34.607943
3721,2705,BROBENAH,146.373471,-34.489867
3722,2705,CALORAFIELD,146.373471,-34.489867
3723,2705,CORBIE HILL,146.373471,-34.489867
3724,2705,GOGELDRIE,146.373471,-34.489867
3725,2705,LEETON,146.373471,-34.489867
3726,2705,MERUNGLE HILL,146.373471,-34.489867
3727,2705,MURRAMI,146.373471,-34.489867
3728,2705,STANBRIDGE,146.373471,-34.489867
3729,2705,WAMOON,146.373471,-34.489867
3730,2705,WHITTON,146.373471,-34.489867
3731,2706,DARLINGTON POINT,145.937532,-34.569464
3732,2707,ARGOON,145.807866,-34.768863
3733,2707,COLEAMBALLY,145.807866,-34.768863
3734,2708,ALBURY MSC,0,0
3735,2708,MURRAY REGION MC,0,0
3736,2710,BARRATTA,144.984378,-35.357619
3737,2710,BENARCA,144.984378,-35.357619
3738,2710,BIRGANBIGIL,144.984378,-35.357619
3739,2710,BOOROORBAN,144.984378,-35.357619
3740,2710,BRASSI,144.984378,-35.357619
20622,2710,BULLATALE,145.0806383,-35.73842466
3741,2710,CALDWELL,144.984378,-35.357619
3742,2710,CALIMO,144.984378,-35.357619
3743,2710,CONARGO,144.984378,-35.357619
3744,2710,COREE,144.984378,-35.357619
3745,2710,CORNALLA,144.984378,-35.357619
3746,2710,DENILIQUIN,144.984378,-35.357619
22836,2710,DENILIQUIN NORTH,0,0
3747,2710,GULPA,144.984378,-35.357619
3748,2710,HARTWOOD,144.984378,-35.357619
3749,2710,HILL PLAIN,144.984378,-35.357619
3750,2710,JIMARINGLE,144.984378,-35.357619
3751,2710,LINDIFFERON,144.984378,-35.357619
3752,2710,MATHOURA,144.984378,-35.357619
3753,2710,MAYRUNG,144.984378,-35.357619
3754,2710,MOIRA,144.984378,-35.357619
3468,2710,MOONAHCULLAH,144.984378,-35.357619
3469,2710,MOONBRIA,144.984378,-35.357619
3470,2710,MORAGO,144.984378,-35.357619
3471,2710,PRETTY PINE,144.984378,-35.357619
3472,2710,STEAM PLAINS,144.984378,-35.357619
3473,2710,STUD PARK,144.984378,-35.357619
3474,2710,WAKOOL,144.984378,-35.357619
3475,2710,WANDOOK,144.984378,-35.357619
3476,2710,WANGANELLA,144.984378,-35.357619
3477,2710,WARRAGOON,144.984378,-35.357619
3478,2710,WILLURAH,144.984378,-35.357619
3479,2710,YALLAKOOL,144.984378,-35.357619
3480,2711,BOOLIGAL,144.695233,-34.257669
3481,2711,CARRATHOOL,144.695233,-34.257669
20623,2711,CLARE,143.9680726,-33.50496213
20624,2711,CORRONG,144.4594967,-34.03052425
3482,2711,GUNBAR,144.695233,-34.257669
3483,2711,HAY,144.695233,-34.257669
3484,2711,HAY SOUTH,144.695233,-34.257669
20625,2711,KERI KERI,143.9836996,-34.77433326
3485,2711,MAUDE,144.695233,-34.257669
3486,2711,ONE TREE,144.695233,-34.257669
3487,2711,OXLEY,144.695233,-34.257669
20626,2711,WAUGORAH,143.8100099,-34.50934045
20627,2711,YANGA,143.7165416,-34.73951684
3488,2712,BERRIGAN,145.872814,-35.754185
3489,2712,BOOMANOOMANA,145.872814,-35.754185
3490,2713,BLIGHTY,145.52068,-35.586342
3491,2713,FINLEY,145.52068,-35.586342
3492,2713,LOGIE BRAE,145.52068,-35.586342
3493,2713,MYRTLE PARK,145.52068,-35.586342
3494,2713,RETREAT,145.52068,-35.586342
20628,2714,ARATULA,145.2868727,-35.77427101
3495,2714,PINE LODGE,145.434084,-35.76294
3496,2714,TOCUMWAL,145.434084,-35.76294
3497,2714,TUPPAL,145.434084,-35.76294
20629,2715,ARUMPO,142.6742276,-33.81289825
3498,2715,BALRANALD,143.491656,-34.329424
3499,2715,HATFIELD,143.491656,-34.329424
20630,2715,KYALITE,143.5241135,-34.89305935
20631,2715,MUNGO,143.0970656,-33.7600638
3500,2715,PENARIE,143.491656,-34.329424
3501,2715,THE VALE,143.491656,-34.329424
3502,2716,COREE SOUTH,145.627125,-35.24588
3503,2716,FOUR CORNERS,145.627125,-35.24588
20632,2716,GALA VALE,145.7501879,-34.96919457
3504,2716,JERILDERIE,145.627125,-35.24588
3505,2716,MABINS WELL,145.627125,-35.24588
20633,2716,MAIRJIMMY,145.7454551,-35.48197899
20634,2717,COOMEALLA,142.0944482,-34.08796357
3506,2717,DARETON,142.065808,-34.090426
3507,2720,ARGALONG,148.383619,-35.379935
3508,2720,BLOWERING,148.383619,-35.379935
3509,2720,BOGONG PEAKS WILDERNESS,148.383619,-35.379935
3510,2720,BOMBOWLEE,148.383619,-35.379935
3511,2720,BOMBOWLEE CREEK,148.383619,-35.379935
3512,2720,BUDDONG,148.383619,-35.379935
20635,2720,COURAGAGO,148.4924381,-35.10137999
3513,2720,COURAJAGO,148.383619,-35.379935
3514,2720,GADARA,148.383619,-35.379935
3515,2720,GILMORE,148.383619,-35.379935
3516,2720,GOCUP,148.383619,-35.379935
3517,2720,GOOBARRAGANDRA,148.383619,-35.379935
3518,2720,JONES BRIDGE,148.383619,-35.379935
3519,2720,KILLIMICAT,148.383619,-35.379935
3520,2720,LACMALAC,148.383619,-35.379935
3521,2720,LITTLE RIVER,148.383619,-35.379935
3522,2720,MIDWAY,148.383619,-35.379935
3523,2720,MINJARY,148.383619,-35.379935
3524,2720,MUNDONGO,148.383619,-35.379935
3525,2720,PINBEYAN,148.383619,-35.379935
3526,2720,RED HILL,148.383619,-35.379935
3527,2720,TALBINGO,148.383619,-35.379935
3528,2720,TUMORRAMA,148.383619,-35.379935
3529,2720,TUMUT,148.383619,-35.379935
3530,2720,TUMUT PLAINS,148.383619,-35.379935
3531,2720,WEREBOLDERA,148.383619,-35.379935
3532,2720,WERMATONG,148.383619,-35.379935
3533,2720,WINDOWIE,148.383619,-35.379935
3534,2720,WYANGLE,148.383619,-35.379935
3535,2720,YARRANGOBILLY,148.383619,-35.379935
3536,2721,BLAND,147.712064,-34.04948
3537,2721,QUANDIALLA,147.712064,-34.04948
3538,2722,BONGALONG,148.102866,-35.053523
3539,2722,BONGONGALONG,148.102866,-35.053523
3540,2722,BRUNGLE,148.102866,-35.053523
3541,2722,BRUNGLE CREEK,148.102866,-35.053523
3542,2722,BURRA,148.102866,-35.053523
20636,2722,BURRA CREEK,148.0050151,-34.89719598
3543,2722,DARBALARA,148.102866,-35.053523
3544,2722,EDWARDSTOWN,148.102866,-35.053523
3545,2722,GUNDAGAI,148.102866,-35.053523
3546,2722,JACKALASS,148.102866,-35.053523
3547,2722,JONES CREEK,148.102866,-35.053523
3548,2722,MUTTAMA,148.102866,-35.053523
3549,2722,NANGUS,148.102866,-35.053523
3550,2722,RENO,148.102866,-35.053523
3551,2722,SOUTH GUNDAGAI,148.102866,-35.053523
3552,2722,TARRABANDRA,148.102866,-35.053523
3553,2722,WAGRAGOBILLY,148.102866,-35.053523
3554,2722,WILLIE PLOMA,148.102866,-35.053523
3555,2725,STOCKINBINGAL,147.815806,-34.44817
3556,2726,BUNDARBO,148.326675,-34.78436
20637,2726,COONEYS CREEK,148.2883342,-34.73997602
3557,2726,JUGIONG,148.326675,-34.78436
3558,2727,ADJUNGBILLY,148.390372,-34.983539
3559,2727,COOLAC,148.390372,-34.983539
20638,2727,GOBARRALONG,148.3555828,-34.95207419
3560,2727,MINGAY,148.390372,-34.983539
3561,2729,ADELONG,147.923797,-35.227753
3562,2729,BACK CREEK,147.923797,-35.227753
3563,2729,BANGADANG,147.923797,-35.227753
3564,2729,BLACK CREEK,147.923797,-35.227753
3565,2729,CALIFAT,147.923797,-35.227753
3566,2729,COOLEYS CREEK,147.923797,-35.227753
3567,2729,DARLOW,147.923797,-35.227753
3568,2729,ELLERSLIE,147.923797,-35.227753
3569,2729,GRAHAMSTOWN,147.923797,-35.227753
3570,2729,MOUNT ADRAH,147.923797,-35.227753
3571,2729,MOUNT HOREB,147.923797,-35.227753
3572,2729,MUNDARLO,147.923797,-35.227753
3573,2729,SANDY GULLY,147.923797,-35.227753
3574,2729,SHARPS CREEK,147.923797,-35.227753
3575,2729,THE GROVE,147.923797,-35.227753
3576,2729,TUMBLONG,147.923797,-35.227753
3577,2729,WESTWOOD,147.923797,-35.227753
3578,2729,WONDALGA,147.923797,-35.227753
3579,2729,YAVEN CREEK,147.923797,-35.227753
3580,2730,BAGO,148.034012,-35.510039
3581,2730,BATLOW,148.034012,-35.510039
3582,2730,GREEN HILLS,148.034012,-35.510039
3583,2730,KUNAMA,148.034012,-35.510039
3584,2730,LOWER BAGO,148.034012,-35.510039
3585,2731,BUNNALOO,144.641831,-35.893394
3586,2731,MOAMA,144.641831,-35.893394
3587,2731,TANTONAN,144.641831,-35.893394
20639,2731,THYRA,144.7439889,-35.84487627
3588,2731,WOMBOOTA,144.641831,-35.893394
3589,2732,BARHAM,144.230168,-35.542622
3590,2732,BURRABOI,144.230168,-35.542622
20640,2732,COBRAMUNGA,143.8871707,-35.44135241
20641,2732,GONN,143.9975836,-35.47505701
3591,2732,NOORONG,144.230168,-35.542622
3592,2732,THULE,144.230168,-35.542622
3593,2732,TULLAKOOL,144.230168,-35.542622
3594,2733,DHURAGOON,144.206139,-35.013711
3595,2733,MOULAMEIN,144.206139,-35.013711
3596,2733,NIEMUR,144.206139,-35.013711
3597,2733,PEREKERTEN,144.206139,-35.013711
3598,2734,COOBOOL,143.387009,-34.770931
3599,2734,CUNNINYEUK,143.387009,-34.770931
3600,2734,DILPURRA,143.387009,-34.770931
3601,2734,KYALITE,143.387009,-34.770931
20642,2734,MALLAN,143.7613874,-35.10473046
3602,2734,MELLOOL,143.387009,-34.770931
20643,2734,MOOLPA,143.7615111,-34.92354777
20644,2734,MURRAY DOWNS,143.6445003,-35.30882479
3603,2734,NACURRIE,143.387009,-34.770931
3604,2734,SPEEWA ISLAND,143.387009,-34.770931
3605,2734,STONY CROSSING,143.387009,-34.770931
20645,2734,TOORANIE,143.6562244,-35.03529204
3606,2734,TUELOGA,143.387009,-34.770931
3607,2734,WETUPPA,143.387009,-34.770931
3608,2735,KORALEIGH,143.426745,-35.129137
20646,2735,SPEEWA,143.544483,-35.17512903
3609,2736,GOODNIGHT,143.375822,-34.965178
3610,2736,TOOLEYBUC,143.375822,-34.965178
5584,2737,BENANEE,142.87381,-34.574113
5585,2737,EUSTON,142.87381,-34.574113
5586,2738,GOL GOL,142.225122,-34.164709
20647,2738,MALLEE,142.5325619,-34.23436964
5587,2738,MONAK,142.225122,-34.164709
17686,2738,PARINGI,142.219531,-34.180087
5588,2738,TRENTHAM CLIFFS,142.225122,-34.164709
20648,2739,BOEILL CREEK,142.1056955,-34.15375195
5589,2739,BURONGA,142.182794,-34.171443
20649,2739,MOURQUONG,142.1657571,-34.13844435
5590,2745,GLENMORE PARK,150.671487,-33.871341
5591,2745,GREENDALE,150.671487,-33.871341
5592,2745,LUDDENHAM,150.671487,-33.871341
5593,2745,MULGOA,150.671487,-33.871341
5594,2745,REGENTVILLE,150.671487,-33.871341
5595,2745,WALLACIA,150.671487,-33.871341
20650,2747,CADDENS,150.7376907,-33.77413222
